,filepath,theta,phi,turbidity,exposure,elevation,fov
11789,dashcam_illumination/train/CyjNhDv_N09AMm3poyyI-A_B.png,105.20902064396931,72.36679410095654,4.5,0.030811,9.96,96.98
11790,dashcam_illumination/train/cYolTwKJKCYaSdA8Vgd41A_F.png,-128.8343135210383,42.76462789622629,4.0,0.031557,-9.09,95.68
11791,dashcam_illumination/train/cYolTwKJKCYaSdA8Vgd41A_B.png,51.165686478961675,43.79462789622628,4.0,0.031557,-8.06,77.3
11792,dashcam_illumination/train/cYpWh5EKzU8ceTIhaMRffw_F.png,18.773447478408773,58.54937631585813,3.5,0.042005,-3.85,84.92
11793,dashcam_illumination/train/cYpWh5EKzU8ceTIhaMRffw_B.png,-161.22655252159123,55.19937631585814,3.5,0.042005,-7.2,83.81
11794,dashcam_illumination/train/CyXGJV0vC-WhLHS_az9R7A_F.png,114.14091658953087,66.33479877768944,4.5,0.026835,4.74,82.97
11795,dashcam_illumination/train/CyXGJV0vC-WhLHS_az9R7A_B.png,-65.85908341046914,61.704798777689426,4.5,0.026835,0.11,65.49
11796,dashcam_illumination/train/CyxGzRG3JXpyWN63QV48pw_F.png,-19.28037472329984,52.603018555767925,4.0,0.027096,8.86,74.89
11797,dashcam_illumination/train/CyxGzRG3JXpyWN63QV48pw_B.png,160.71962527670016,37.223018555767936,4.0,0.027096,-6.52,99.75
11798,dashcam_illumination/train/CZ3h7PGKjaRDeFNfirvSIQ_F.png,-115.90347350040977,85.66233645329325,3.5,0.060015,7.05,88.64
11799,dashcam_illumination/train/CZ3h7PGKjaRDeFNfirvSIQ_B.png,64.09652649959025,79.56233645329333,3.5,0.060015,0.95,89.17
11800,dashcam_illumination/train/CZBTGut8EceLfheOOAbRPw_F.png,48.963103124400604,55.042579757291634,3.5,0.038446,8.74,63.3
11801,dashcam_illumination/train/CZBTGut8EceLfheOOAbRPw_B.png,-131.0368968755994,44.69257975729163,3.5,0.038446,-1.61,80.92
11802,dashcam_illumination/train/cZdcbAnlRvs3o7WlvR50AA_F.png,-34.18513970286341,68.43699095592446,4.0,0.037828,4.86,63.06
11803,dashcam_illumination/train/cZdcbAnlRvs3o7WlvR50AA_B.png,145.81486029713662,63.986990955924455,4.0,0.037828,0.41,72.01
11804,dashcam_illumination/train/CzHONdOuTc-HGFWyIqyO6A_F.png,-54.17828419521832,58.86821798628413,4.0,0.045348,-6.05,82.8
11805,dashcam_illumination/train/CzHONdOuTc-HGFWyIqyO6A_B.png,125.82171580478169,63.41821798628411,4.0,0.045348,-1.5,79.51
11806,dashcam_illumination/train/czkhJaaHzFOb2WTv5cZN-A_F.png,-119.11309180042632,57.92534702731515,4.5,0.030436,-3.39,72.39
11807,dashcam_illumination/train/czkhJaaHzFOb2WTv5cZN-A_B.png,60.88690819957368,65.64534702731514,4.5,0.030436,4.33,70.04
11808,dashcam_illumination/train/CZMwAdCS5EL9OBN37MJNEg_F.png,-17.120140929371978,71.32635153591694,4.5,0.035286,-0.16,84.23
11809,dashcam_illumination/train/CZMwAdCS5EL9OBN37MJNEg_B.png,162.87985907062804,62.20635153591692,4.5,0.035286,-9.28,81.94
11810,dashcam_illumination/train/d-gboSZ-rUrLoUEII57H0g_F.png,33.00157013715338,39.707416072041475,3.5,0.048858,-7.91,64.95
11811,dashcam_illumination/train/d-gboSZ-rUrLoUEII57H0g_B.png,-146.99842986284662,53.99741607204145,3.5,0.048858,6.38,72.79
11812,dashcam_illumination/train/D0q-QUdNAT_F4IjnXZZZeg_F.png,-173.55594840977506,82.23516400788598,4.0,0.037388,0.03,62.79
11813,dashcam_illumination/train/D0q-QUdNAT_F4IjnXZZZeg_B.png,6.444051590224963,76.93516400788597,4.0,0.037388,-5.27,93.5
11814,dashcam_illumination/train/d1ehIMHibmJXXeCrh1tZaQ_F.png,13.330288932132502,41.70705675834744,3.0,0.040431,-4.43,77.91
11815,dashcam_illumination/train/d1ehIMHibmJXXeCrh1tZaQ_B.png,-166.6697110678675,39.46705675834744,3.0,0.040431,-6.67,60.35
11816,dashcam_illumination/train/d1pqPSGYeulOPRP6H7E1yA_F.png,-122.5419745978878,74.15388790793706,4.5,0.029897000000000003,6.27,68.51
11817,dashcam_illumination/train/d1pqPSGYeulOPRP6H7E1yA_B.png,57.458025402112206,64.82388790793708,4.5,0.029897000000000003,-3.06,82.46
11818,dashcam_illumination/train/D2sCBiWbrflLPDWVtNNJ8g_F.png,13.057652733251814,60.726594330332425,3.5,0.042783999999999996,2.6,71.47
11819,dashcam_illumination/train/D2sCBiWbrflLPDWVtNNJ8g_B.png,-166.9423472667482,64.10659433033238,3.5,0.042783999999999996,5.98,62.64
11820,dashcam_illumination/train/D3-Yf50Z7fcv_7bw-o-jgg_F.png,-102.69092315642806,64.86785835634836,3.5,0.040215,6.74,66.65
11821,dashcam_illumination/train/D3-Yf50Z7fcv_7bw-o-jgg_B.png,77.30907684357197,51.567858356348374,3.5,0.040215,-6.56,66.23
11822,dashcam_illumination/train/D3sVQnLhFB6COF32Sb5o8g_F.png,-152.57842501272592,48.83492778320996,2.5,0.041463,9.15,74.38
11823,dashcam_illumination/train/D3sVQnLhFB6COF32Sb5o8g_B.png,27.421574987274084,40.78492778320994,2.5,0.041463,1.1,94.76
11824,dashcam_illumination/train/D58IxNEHwGiBLfdAiRQNNQ_F.png,-165.76252621095674,45.90648920726565,4.5,0.028729,-7.16,80.88
11825,dashcam_illumination/train/D58IxNEHwGiBLfdAiRQNNQ_B.png,14.237473789043241,51.01648920726569,4.5,0.028729,-2.05,86.03
11826,dashcam_illumination/train/d5t8LQf33qIpL5M_BuyQ8g_F.png,-107.55994331522301,70.37830625759548,5.5,0.029651999999999998,4.31,81.67
11827,dashcam_illumination/train/d5t8LQf33qIpL5M_BuyQ8g_B.png,72.44005668477698,68.36830625759548,5.5,0.029651999999999998,2.3,75.4
11828,dashcam_illumination/train/D5xM4-e1e2d8uUnjqL7UuQ_F.png,-16.435395513694537,85.31682866274926,3.5,0.040121,9.89,99.85
11829,dashcam_illumination/train/D5xM4-e1e2d8uUnjqL7UuQ_B.png,163.56460448630546,77.38682866274928,3.5,0.040121,1.96,95.44
11830,dashcam_illumination/train/d5Y7Sd9LRULlC1Ue6q8gNA_F.png,-56.524823142878176,46.39173577657089,3.0,0.048487999999999996,0.38,81.98
11831,dashcam_illumination/train/d5Y7Sd9LRULlC1Ue6q8gNA_B.png,123.47517685712181,38.131735776570906,3.0,0.048487999999999996,-7.88,62.4
11832,dashcam_illumination/train/D6azXWNPDY6qQucB4io14w_F.png,92.88687142607769,67.08779351960669,4.0,0.034244,-7.83,95.23
11833,dashcam_illumination/train/D6azXWNPDY6qQucB4io14w_B.png,-87.11312857392235,72.12779351960674,4.0,0.034244,-2.79,86.76
11834,dashcam_illumination/train/d6jKyWjNhIu0HfWLK276Gg_F.png,38.102579301882365,62.751184053860996,4.0,0.036849,7.55,95.88
11835,dashcam_illumination/train/d6jKyWjNhIu0HfWLK276Gg_B.png,-141.89742069811766,48.06118405386099,4.0,0.036849,-7.14,80.32
11836,dashcam_illumination/train/d6OZIPUCIr3yc6NovV-kHQ_F.png,-143.52042646351558,53.1308588958042,4.5,0.024125,5.51,64.01
11837,dashcam_illumination/train/d6OZIPUCIr3yc6NovV-kHQ_B.png,36.47957353648441,42.46085889580422,4.5,0.024125,-5.16,95.93
11838,dashcam_illumination/train/D6zvFt6icHPMLLVAssbetw_F.png,-130.53426599106322,61.46753694813801,3.5,0.05417,8.42,65.16
11839,dashcam_illumination/train/D6zvFt6icHPMLLVAssbetw_B.png,49.46573400893676,45.57753694813798,3.5,0.05417,-7.47,83.36
11840,dashcam_illumination/train/d6zwCIPSdtoVP7JKd02VYQ_F.png,-168.56317837687206,44.70319568692037,3.5,0.033316000000000005,-1.35,68.77
11841,dashcam_illumination/train/d6zwCIPSdtoVP7JKd02VYQ_B.png,11.436821623127965,54.00319568692039,3.5,0.033316000000000005,7.95,98.46
11842,dashcam_illumination/train/d7NwLyh82LdXO2Fn9UzJdw_F.png,-127.77017084340044,58.64485808077442,4.0,0.042044,-0.39,80.49
11843,dashcam_illumination/train/d7NwLyh82LdXO2Fn9UzJdw_B.png,52.22982915659958,50.294858080774425,4.0,0.042044,-8.74,73.65
11844,dashcam_illumination/train/D8dLJk7KOmCfViPtg1MhnA_F.png,-48.21078049616077,49.388883380165126,3.5,0.039956,3.42,91.38
11845,dashcam_illumination/train/D8dLJk7KOmCfViPtg1MhnA_B.png,131.78921950383923,42.79888338016512,3.5,0.039956,-3.17,90.25
11846,dashcam_illumination/train/d8HwYP4aGdTz5WZgRn8BLg_F.png,-159.93225442767763,68.56927802310344,4.0,0.040497000000000005,5.81,65.28
11847,dashcam_illumination/train/d8HwYP4aGdTz5WZgRn8BLg_B.png,20.067745572322377,71.44927802310346,4.0,0.040497000000000005,8.69,88.0
11848,dashcam_illumination/train/d8YePh-hjokRURsQrGrKEw_F.png,146.84435135213388,61.69452040842225,5.5,0.021175,0.38,93.38
11849,dashcam_illumination/train/d8YePh-hjokRURsQrGrKEw_B.png,-33.15564864786615,68.64452040842225,5.5,0.021175,7.33,60.8
11850,dashcam_illumination/train/d91exAu989_GWj59wWTKMg_F.png,-79.11969403673612,67.3463388106793,4.0,0.039641,-3.69,60.37
11851,dashcam_illumination/train/d91exAu989_GWj59wWTKMg_B.png,100.88030596326388,65.47633881067931,4.0,0.039641,-5.56,71.73
11852,dashcam_illumination/train/D9FPmlXGYvcgCYUhmpBRHg_F.png,7.93058129930233,66.99751288850537,4.0,0.035598000000000005,8.87,76.62
11853,dashcam_illumination/train/D9FPmlXGYvcgCYUhmpBRHg_B.png,-172.06941870069767,64.65751288850538,4.0,0.035598000000000005,6.53,92.84
11854,dashcam_illumination/train/D9TOyBQODHWnF6DwY9zWHg_F.png,-8.897456060358651,57.8360204626631,3.5,0.039333,-5.49,91.47
11855,dashcam_illumination/train/D9TOyBQODHWnF6DwY9zWHg_B.png,171.10254393964138,60.896020462663095,3.5,0.039333,-2.43,92.07
11856,dashcam_illumination/train/D9X0fhqO-AmrKQ991UMiWQ_F.png,49.592783744707205,61.638449837282316,4.0,0.036325,-0.73,67.94
11857,dashcam_illumination/train/D9X0fhqO-AmrKQ991UMiWQ_B.png,-130.4072162552928,66.88844983728232,4.0,0.036325,4.52,74.97
11858,dashcam_illumination/train/DA3I8_DGFNSCOL6Nqrl7Qw_F.png,-101.66633470310364,56.000198354180995,4.0,0.041431,-4.48,91.59
11859,dashcam_illumination/train/DA3I8_DGFNSCOL6Nqrl7Qw_B.png,78.33366529689636,58.030198354181,4.0,0.041431,-2.45,65.93
11860,dashcam_illumination/train/daiLS3bOc1wvpuRk7b9Uqg_F.png,-104.26971117141072,58.74872674399035,3.5,0.045794,6.16,75.45
11861,dashcam_illumination/train/daiLS3bOc1wvpuRk7b9Uqg_B.png,75.73028882858927,44.33872674399034,3.5,0.045794,-8.25,94.32
11862,dashcam_illumination/train/dakGJa9hUO2VreWHuDg9Xw_F.png,7.930558288774166,47.313083167988,3.0,0.044047,0.9,74.66
11863,dashcam_illumination/train/dakGJa9hUO2VreWHuDg9Xw_B.png,-172.0694417112259,36.653083167988,3.0,0.044047,-9.76,63.8
11864,dashcam_illumination/train/DAqeqp_IjncWi0zPMpIThA_F.png,56.45338536675953,74.12883389212305,4.5,0.034509,8.04,84.14
11865,dashcam_illumination/train/DAqeqp_IjncWi0zPMpIThA_B.png,-123.54661463324051,63.38883389212306,4.5,0.034509,-2.7,66.03
11866,dashcam_illumination/train/DaTm82cY_JLg0ruImRCEOw_F.png,-18.431835255229746,41.28124157988688,4.0,0.029344,-5.32,66.96
11867,dashcam_illumination/train/DaTm82cY_JLg0ruImRCEOw_B.png,161.56816474477023,42.17124157988688,4.0,0.029344,-4.43,68.66
11868,dashcam_illumination/train/DAyer6U4-oEFDyZdO1heLA_F.png,155.53542193210353,53.69002082912639,4.0,0.034862,0.63,79.52
11869,dashcam_illumination/train/DAyer6U4-oEFDyZdO1heLA_B.png,-24.464578067896472,59.880020829126366,4.0,0.034862,6.82,73.48
11870,dashcam_illumination/train/dA_Q2Wv8Jxdr-d1VryWlNg_F.png,15.549635825338367,39.358202202724364,4.5,0.022463999999999998,-4.55,69.74
11871,dashcam_illumination/train/dA_Q2Wv8Jxdr-d1VryWlNg_B.png,-164.45036417466162,33.94820220272436,4.5,0.022463999999999998,-9.96,90.89
11872,dashcam_illumination/train/db-YXJqdCqUl1whOcNqmYQ_F.png,12.524820594665973,63.92750929677575,3.5,0.047557999999999996,0.35,67.88
11873,dashcam_illumination/train/db-YXJqdCqUl1whOcNqmYQ_B.png,-167.47517940533405,67.75750929677575,3.5,0.047557999999999996,4.18,69.79
11874,dashcam_illumination/train/DbdTrAMeVCdfiDDd1kYHkQ_F.png,-8.278862858897645,60.33752051148179,3.5,0.045299,6.81,88.02
11875,dashcam_illumination/train/DbdTrAMeVCdfiDDd1kYHkQ_B.png,171.72113714110236,52.36752051148178,3.5,0.045299,-1.16,63.9
11876,dashcam_illumination/train/dBQiGLV0j73nGWmUgEUmlw_F.png,-62.82207547686489,57.50620796603446,4.5,0.032826,-0.24,66.31
11877,dashcam_illumination/train/dBQiGLV0j73nGWmUgEUmlw_B.png,117.17792452313513,51.18620796603445,4.5,0.032826,-6.56,94.08
11878,dashcam_illumination/train/Dc6SRokMv5M3D2kJjhGD_g_F.png,113.62762868210699,61.85550734051979,4.5,0.030521,2.6,77.68
11879,dashcam_illumination/train/Dc6SRokMv5M3D2kJjhGD_g_B.png,-66.37237131789301,62.04550734051982,4.5,0.030521,2.79,91.52
11880,dashcam_illumination/train/DcCUxFVXKVfMWzrchuSVgg_F.png,-79.43918547380311,71.31218925322244,4.0,0.035469,-4.88,70.28
11881,dashcam_illumination/train/DcCUxFVXKVfMWzrchuSVgg_B.png,100.56081452619688,82.28218925322246,4.0,0.035469,6.09,76.18
11882,dashcam_illumination/train/dcCUYWLCL6iN6hZWlmuBMg_F.png,-137.13208397982234,52.69052557589362,4.0,0.032510000000000004,-4.6,62.36
11883,dashcam_illumination/train/dcCUYWLCL6iN6hZWlmuBMg_B.png,42.86791602017768,64.39052557589362,4.0,0.032510000000000004,7.1,63.4
11884,dashcam_illumination/train/dCd9s__lSR3ebcZ9IUBWNA_F.png,-173.65394865588834,56.10942223322685,3.5,0.044097000000000004,0.93,68.21
11885,dashcam_illumination/train/dCd9s__lSR3ebcZ9IUBWNA_B.png,6.346051344111687,56.38942223322685,3.5,0.044097000000000004,1.21,76.98
11886,dashcam_illumination/train/dcIDAx8W2y8zkJTtEHl7rw_F.png,-48.41743566179708,50.837870039315824,3.5,0.042012,9.22,91.57
11887,dashcam_illumination/train/dcIDAx8W2y8zkJTtEHl7rw_B.png,131.58256433820293,47.34787003931584,3.5,0.042012,5.73,93.68
11888,dashcam_illumination/train/DcisBgedn9w-4OfAr-mAnQ_F.png,126.12221420483885,71.94010937598401,4.0,0.034265,-8.64,95.64
11889,dashcam_illumination/train/DcisBgedn9w-4OfAr-mAnQ_B.png,-53.877785795161145,86.63010937598409,4.0,0.034265,6.05,78.65
11890,dashcam_illumination/train/dcjXMCCd7NTNDjEYIvWDtA_F.png,4.977498710264038,64.3931992874831,4.5,0.026281,1.37,95.23
11891,dashcam_illumination/train/dcjXMCCd7NTNDjEYIvWDtA_B.png,-175.022501289736,53.88319928748311,4.5,0.026281,-9.14,67.91
11892,dashcam_illumination/train/DCR8PgMpVaEctpRrb5yE7A_F.png,160.8240494845871,72.94736050736844,3.5,0.04065,9.33,79.71
11893,dashcam_illumination/train/DCR8PgMpVaEctpRrb5yE7A_B.png,-19.17595051541286,57.54736050736846,3.5,0.04065,-6.07,61.58
11894,dashcam_illumination/train/DdbdHtSGZmji0KWREWUzSA_F.png,-50.56075806255535,64.48314458933649,4.5,0.033911000000000004,3.54,97.8
11895,dashcam_illumination/train/DdbdHtSGZmji0KWREWUzSA_B.png,129.43924193744465,58.71314458933647,4.5,0.033911000000000004,-2.23,62.72
11896,dashcam_illumination/train/dDDDcgxGUfSNRVMXMe4ipQ_F.png,-116.73596184240681,59.88595545231108,4.0,0.033496,-1.43,73.29
11897,dashcam_illumination/train/dDDDcgxGUfSNRVMXMe4ipQ_B.png,63.26403815759318,53.7959554523111,4.0,0.033496,-7.52,94.88
11898,dashcam_illumination/train/dDIDW3F4-Jac6Dg9o-yi9Q_F.png,-164.6082098469411,42.394074299655706,3.5,0.037745,-5.25,66.85
11899,dashcam_illumination/train/dDIDW3F4-Jac6Dg9o-yi9Q_B.png,15.391790153058945,55.48407429965572,3.5,0.037745,7.84,95.06
11900,dashcam_illumination/train/dDLdhAYMa-c08Ath72c6Fw_F.png,19.3599520008018,75.41155897595074,4.0,0.038045999999999996,-8.31,74.3
11901,dashcam_illumination/train/dDLdhAYMa-c08Ath72c6Fw_B.png,-160.64004799919815,88.0515589759507,4.0,0.038045999999999996,4.33,67.44
11902,dashcam_illumination/train/DDOZESDagccwio2p16hqSg_F.png,-138.83201058753377,46.73526137854589,4.0,0.030159,-2.76,68.74
11903,dashcam_illumination/train/DDOZESDagccwio2p16hqSg_B.png,41.16798941246624,45.45526137854586,4.0,0.030159,-4.04,89.11
11904,dashcam_illumination/train/ddQGYXmsxnN7gg5i18adtA_F.png,146.8579488123317,73.42948181779178,4.5,0.027688,1.04,72.7
11905,dashcam_illumination/train/ddQGYXmsxnN7gg5i18adtA_B.png,-33.14205118766835,81.77948181779185,4.5,0.027688,9.39,79.2
11906,dashcam_illumination/train/ddU1ldqCYuH1xWVllV0SYA_F.png,-19.575542187351196,69.55711624006344,4.0,0.040707,7.38,79.76
11907,dashcam_illumination/train/ddU1ldqCYuH1xWVllV0SYA_B.png,160.42445781264882,59.40711624006346,4.0,0.040707,-2.77,83.05
11908,dashcam_illumination/train/dDUJ9f_l1ZGHDkrivt5G9A_F.png,133.07036168117315,47.512593678635575,3.5,0.032330000000000005,1.37,67.33
11909,dashcam_illumination/train/dDUJ9f_l1ZGHDkrivt5G9A_B.png,-46.92963831882685,45.16259367863558,3.5,0.032330000000000005,-0.98,97.93
11910,dashcam_illumination/train/dE1gBqa0KU6BiOEEFimdyw_F.png,-137.31294616659207,49.11814966322885,3.5,0.033264,7.5,88.97
11911,dashcam_illumination/train/dE1gBqa0KU6BiOEEFimdyw_B.png,42.68705383340793,44.22814966322885,3.5,0.033264,2.61,94.78
11912,dashcam_illumination/train/De4fCsFkWbj2dVThzMEUFQ_F.png,164.1648227548443,49.95842640214178,3.0,0.038865,9.93,82.75
11913,dashcam_illumination/train/De4fCsFkWbj2dVThzMEUFQ_B.png,-15.835177245155739,40.54842640214177,3.0,0.038865,0.52,80.24
11914,dashcam_illumination/train/de5Mig1rV7F45xghOUUnqg_F.png,-22.702312561525165,59.31099131732914,4.0,0.037425,0.53,92.61
11915,dashcam_illumination/train/de5Mig1rV7F45xghOUUnqg_B.png,157.29768743847484,61.73099131732912,4.0,0.037425,2.95,98.77
11916,dashcam_illumination/train/dEzSOj1A3qCJMN6HFqO_wQ_F.png,-96.85570950670856,50.75173480072397,4.0,0.039184,-9.82,84.48
11917,dashcam_illumination/train/dEzSOj1A3qCJMN6HFqO_wQ_B.png,83.14429049329145,64.201734800724,4.0,0.039184,3.63,79.94
11918,dashcam_illumination/train/dfaXPCJQlpGAjpqxlnMwIQ_F.png,31.709994625881638,43.48104945502154,4.0,0.034485,-8.93,87.46
11919,dashcam_illumination/train/dfaXPCJQlpGAjpqxlnMwIQ_B.png,-148.29000537411838,61.23104945502154,4.0,0.034485,8.82,63.84
11920,dashcam_illumination/train/DfbAyQJYjTNGqZEwhFg0OA_F.png,162.17933789508137,44.66632823446904,2.5,0.048511,5.76,60.4
11921,dashcam_illumination/train/DfbAyQJYjTNGqZEwhFg0OA_B.png,-17.82066210491866,37.40632823446902,2.5,0.048511,-1.5,87.56
11922,dashcam_illumination/train/dfFirLbYRl3UNDPmOk_iuA_F.png,-37.95868306528175,53.858807576732865,3.5,0.035497,7.51,80.84
11923,dashcam_illumination/train/dfFirLbYRl3UNDPmOk_iuA_B.png,142.04131693471828,54.54880757673286,3.5,0.035497,8.2,77.8
11924,dashcam_illumination/train/DFx4UcA1dUk00nojP9LcfA_F.png,32.650550656706315,51.00388813565267,4.5,0.023337,5.72,95.13
11925,dashcam_illumination/train/DFx4UcA1dUk00nojP9LcfA_B.png,-147.34944934329368,36.08388813565266,4.5,0.023337,-9.2,86.23
11926,dashcam_illumination/train/dFz4ChL7Q6ieYvBFdTmu1Q_F.png,64.56594075289074,86.22208808450424,4.0,0.027433999999999997,5.6,96.69
11927,dashcam_illumination/train/dFz4ChL7Q6ieYvBFdTmu1Q_B.png,-115.43405924710927,73.33208808450418,4.0,0.027433999999999997,-7.29,78.31
11928,dashcam_illumination/train/DfZNfld6elSFdLIKRIt4RA_F.png,8.188257731165733,58.51761341661148,4.0,0.034221,-9.82,63.25
11929,dashcam_illumination/train/DfZNfld6elSFdLIKRIt4RA_B.png,-171.81174226883428,64.6876134166115,4.0,0.034221,-3.65,80.11
11930,dashcam_illumination/train/DGBP2wGHsEHDXJjVJns3WQ_F.png,-176.6647490167809,59.89451095513033,3.5,0.042043000000000004,-2.29,83.03
11931,dashcam_illumination/train/DGBP2wGHsEHDXJjVJns3WQ_B.png,3.3352509832191104,64.93451095513035,3.5,0.042043000000000004,2.75,88.66
11932,dashcam_illumination/train/DgsKEfUbVz9YSMMcTQqimw_F.png,-69.19120210032146,41.614460986004545,4.0,0.05359,-8.88,93.86
11933,dashcam_illumination/train/DgsKEfUbVz9YSMMcTQqimw_B.png,110.80879789967855,41.37446098600455,4.0,0.05359,-9.12,95.35
11934,dashcam_illumination/train/dgW9UoS7YKc9tnE3DaSuGA_F.png,-10.577109991013463,44.570771422728654,2.5,0.054465999999999994,5.35,75.52
11935,dashcam_illumination/train/dgW9UoS7YKc9tnE3DaSuGA_B.png,169.42289000898654,49.04077142272865,2.5,0.054465999999999994,9.82,70.98
11936,dashcam_illumination/train/dgXwoHdMS3Duw7kiusY9sg_F.png,-54.082081230962345,63.39608191034871,3.5,0.047566000000000004,2.4,66.19
11937,dashcam_illumination/train/dgXwoHdMS3Duw7kiusY9sg_B.png,125.91791876903764,56.4060819103487,3.5,0.047566000000000004,-4.59,67.8
11938,dashcam_illumination/train/Dgzdt-2LWw_iKOF3kXrDuQ_F.png,149.55949602242362,51.427787482967226,3.5,0.038380000000000004,7.08,79.61
11939,dashcam_illumination/train/Dgzdt-2LWw_iKOF3kXrDuQ_B.png,-30.44050397757639,35.05778748296722,3.5,0.038380000000000004,-9.29,72.82
11940,dashcam_illumination/train/dhc1BDklrxNebZdr0B0BLQ_F.png,126.4238112200203,57.73923431983406,4.5,0.052813,-8.69,86.67
11941,dashcam_illumination/train/dhc1BDklrxNebZdr0B0BLQ_B.png,-53.57618877997972,60.16923431983404,4.5,0.052813,-6.26,93.54
11942,dashcam_illumination/train/dHDmgwvNqnmxDv7GdjQvpw_F.png,-169.84548478390053,46.318271094625615,3.0,0.043593,2.57,62.94
11943,dashcam_illumination/train/dHDmgwvNqnmxDv7GdjQvpw_B.png,10.154515216099476,35.348271094625616,3.0,0.043593,-8.4,76.65
11944,dashcam_illumination/train/DHJnmiv5AMFOcfq64vRnrA_F.png,-138.90744890114442,57.10988724717122,3.5,0.060196000000000006,-1.97,62.45
11945,dashcam_illumination/train/DHJnmiv5AMFOcfq64vRnrA_B.png,41.09255109885556,65.6198872471712,3.5,0.060196000000000006,6.54,96.91
11946,dashcam_illumination/train/dHJt6lCpKP6vFeqU5bosjw_F.png,-152.45289816449014,40.51117929597356,3.5,0.031039999999999998,0.82,63.33
11947,dashcam_illumination/train/dHJt6lCpKP6vFeqU5bosjw_B.png,27.547101835509853,31.29117929597355,3.5,0.031039999999999998,-8.4,68.35
11948,dashcam_illumination/train/DHK7JzvJYReQe0sTt7-feg_F.png,37.604616353436114,38.75248172398226,3.5,0.044063,-8.87,74.57
11949,dashcam_illumination/train/DHK7JzvJYReQe0sTt7-feg_B.png,-142.39538364656391,47.21248172398225,3.5,0.044063,-0.41,81.12
11950,dashcam_illumination/train/dHKAiwrMZYb9sCw78yCqLg_F.png,-75.73587842533698,42.23647612029362,4.0,0.037209,-9.07,61.6
11951,dashcam_illumination/train/dHKAiwrMZYb9sCw78yCqLg_B.png,104.26412157466301,44.426476120293614,4.0,0.037209,-6.88,69.69
11952,dashcam_illumination/train/DHnEQrEDqQAb-amjuGKv3A_F.png,-87.30360624592554,64.79903464619728,3.5,0.043433,6.67,95.98
11953,dashcam_illumination/train/DHnEQrEDqQAb-amjuGKv3A_B.png,92.69639375407446,48.31903464619728,3.5,0.043433,-9.81,64.66
11954,dashcam_illumination/train/DHuuF4swNgnCteon_pVVMA_F.png,53.12075512739749,61.78442474327119,4.0,0.035817,-1.8,93.49
11955,dashcam_illumination/train/DHuuF4swNgnCteon_pVVMA_B.png,-126.87924487260256,56.96442474327115,4.0,0.035817,-6.62,92.33
11956,dashcam_illumination/train/DHUVICv_LEwFF9r48N-nbA_F.png,-179.58694488451764,58.600964297855135,3.5,0.040628,6.78,71.71
11957,dashcam_illumination/train/DHUVICv_LEwFF9r48N-nbA_B.png,0.41305511548237184,55.38096429785514,3.5,0.040628,3.56,87.28
11958,dashcam_illumination/train/dHw7_feaH7BYxwAEIWzTTg_F.png,-64.03128098324575,56.40553416697582,4.5,0.026818,-4.2,64.12
11959,dashcam_illumination/train/dHw7_feaH7BYxwAEIWzTTg_B.png,115.96871901675422,69.24553416697579,4.5,0.026818,8.64,87.23
11960,dashcam_illumination/train/DHz6HBAYwmExfEwiP8k8jA_F.png,-147.16652709543231,83.49741732695193,4.5,0.029582,8.82,70.13
11961,dashcam_illumination/train/DHz6HBAYwmExfEwiP8k8jA_B.png,32.83347290456772,82.11741732695191,4.5,0.029582,7.44,90.8
11962,dashcam_illumination/train/DI0kQJwAF_BLYcKwlSadow_F.png,-0.8702079432419296,63.342660716525316,3.5,0.046235000000000005,-0.2,61.18
11963,dashcam_illumination/train/DI0kQJwAF_BLYcKwlSadow_B.png,179.12979205675808,60.162660716525316,3.5,0.046235000000000005,-3.38,84.29
11964,dashcam_illumination/train/di1mVxDe1Y-Hxiw5E3S_mw_F.png,160.12830486796398,70.72397095279649,4.5,0.029069,8.54,67.57
11965,dashcam_illumination/train/di1mVxDe1Y-Hxiw5E3S_mw_B.png,-19.871695132036034,53.6439709527965,4.5,0.029069,-8.54,72.4
11966,dashcam_illumination/train/diAsLopjD0yG3lHyCKx8Uw_F.png,133.3936213887962,64.67927267038947,4.5,0.051898,-1.75,81.26
11967,dashcam_illumination/train/diAsLopjD0yG3lHyCKx8Uw_B.png,-46.606378611203844,58.209272670389474,4.5,0.051898,-8.22,71.56
11968,dashcam_illumination/train/dikZwfGflJFClYdSUsr4og_F.png,-76.73832292083544,59.199648624552296,4.5,0.031564,2.69,87.52
11969,dashcam_illumination/train/dikZwfGflJFClYdSUsr4og_B.png,103.26167707916456,66.45964862455232,4.5,0.031564,9.95,74.37
11970,dashcam_illumination/train/DINX4o06hu_l-MRxVoodbg_F.png,-174.5352745897144,12.076012559657354,1.0,0.067041,-6.63,97.16
11971,dashcam_illumination/train/DINX4o06hu_l-MRxVoodbg_B.png,5.464725410285598,26.77601255965736,1.0,0.067041,8.07,84.67
11972,dashcam_illumination/train/DiQWdk3ow43XeYuBjxSGoA_F.png,-120.8122371757658,75.46242885701358,4.5,0.031820999999999995,7.5,98.42
11973,dashcam_illumination/train/DiQWdk3ow43XeYuBjxSGoA_B.png,59.187762824234206,66.74242885701359,4.5,0.031820999999999995,-1.22,74.85
